Query,Target,Diversity,Similarity
corona_news_dataset,Housing_in_London_Boroughs,0.0158279123414071,-0.0535210967063903
corona_news_dataset,human_stress,0.0145362261669953,-0.0120052034035325
corona_news_dataset,IEEE_Rearch_Paper,0.0153402366863905,0.0006095967255532
corona_news_dataset,ielts_writing_dataset,0.0113809382716049,-0.091278001666069
corona_news_dataset,indeed_list,0.0163551020408163,0.2569959759712219
corona_news_dataset,Independent_Medical_Reviews,0.0232648981161091,-0.072300985455513
corona_news_dataset,India-Startups,0.0161450520833333,
corona_news_dataset,indo-song-emot,0.0110830119375573,0.0751542374491691
corona_news_dataset,Inequality in Education,0.0212351020408163,
corona_news_dataset,Inspirational_Quotes,0.0152426666666666,-0.0037854500114917
corona_news_dataset,Iphone_Customer_Reviews,0.0189055363321799,
corona_news_dataset,JoeBidenTweets,0.0136997732426303,0.1189338713884353
corona_news_dataset,kaffee_reviews,0.0148646090534979,0.0869393646717071
corona_news_dataset,kdrama_list,0.0177085736255286,0.0003334646171424
corona_news_dataset,Kendrick_Lamar_Track_and_Lyrics,0.0176498918988283,0.0021318919025361
corona_news_dataset,Kendric_Lyrics,0.0167657064471879,-0.1153581887483596
corona_news_dataset,Known_Brands_Slogans,0.0120552268244575,-0.115602396428585
corona_news_dataset,korean_drama,0.0166935727788279,0.1343433111906051
corona_news_dataset,las_vegas_airbnb_data,0.0151150793650793,0.1233316957950592
corona_news_dataset,liberal_vs_conservatives,0.0150028148148148,
corona_news_dataset,lightning,0.0141527942143326,-0.0697990134358406
corona_news_dataset,linux_commands,0.0122286893889112,-0.0692907869815826
corona_news_dataset,list_of_English_contractions,0.014087629654449,0.0995003655552864
corona_news_dataset,LLMs,0.0162865497076023,0.0953509137034416
corona_news_dataset,macos_commands,0.0119171874999999,0.0069838971830904
corona_news_dataset,Marvel_vs_DC_dataset,0.0188767222222222,-0.0115713104605674
corona_news_dataset,Maze_Runner_Movie_Review,0.0159182291666666,-0.0234495624899864
corona_news_dataset,mcdonalds_sri_lanka_reviews,0.014286876641959,-0.0274779703468084
corona_news_dataset,Meal_dataset_for_practice,0.0216766666666666,-0.00566743966192
corona_news_dataset,medical_data,0.0190877914951989,0.1038366854190826
corona_news_dataset,medium,0.0168005465496728,-0.0622641295194625
corona_news_dataset,medium_articles,0.0159338271604938,0.0312466751784086
corona_news_dataset,medium_articles_2,0.01359132843421,-0.0321993082761764
corona_news_dataset,Mental_Health_FAQ,0.0141008694509897,0.0274339318275451
corona_news_dataset,Men_Women_Shoes_Reviews,0.0170414965986394,-0.0450739003717899
corona_news_dataset,Movie_Review_dataset,0.0120573964497041,-0.0772971510887146
corona_news_dataset,movie_tvshow_description,0.0129688888888888,
corona_news_dataset,Mumble_rap,0.0156389866695698,-0.0594750121235847
corona_news_dataset,netflix-rotten-tomatoes-metacritic-imdb,0.0164712925170068,0.0780873969197273
corona_news_dataset,Netflix_movies_and_tv_shows_clustering,0.0170164609053497,-0.0937040001153945
corona_news_dataset,Netflix_Movie_and_TV_Shows,0.0174742044444444,0.002965485677123
corona_news_dataset,netflix_titles,0.0169993141289437,0.0442259050905704
corona_news_dataset,Nigerian_Road_Traffic_Crashes_2020_2024,0.0234959630911187,
corona_news_dataset,nightwish_lyrics,0.0203652892561983,0.0536386482417583
corona_news_dataset,Nike_Product_Descriptions,0.0184300411522633,0.0406838431954383
corona_news_dataset,Olympic_Summer_Games-Paris_2024,0.0150957168352171,-0.0973150357604026
corona_news_dataset,opinion_climate_nasa,0.0163787878787878,-0.0283622033894062
corona_news_dataset,overwatch2-reviews,0.0159318027210884,0.0671714767813682
corona_news_dataset,parent_reply,0.0115266666666666,-0.0228313747793436
corona_news_dataset,Phoenix_Wright_Ace_Attorney_1_transcript,0.0158221303948576,-0.0751035511493682
corona_news_dataset,PoetryFoundationData,0.0105777777777777,0.0378268249332904
corona_news_dataset,Pokemon,0.0201302083333333,-0.0374752096831798
corona_news_dataset,Prateek_Kuhad_Lyrics,0.0154195698604716,-0.0406010448932647
corona_news_dataset,Premier_League_Player_Stats,0.0173671664744329,-0.0331895351409912
corona_news_dataset,Product_Tweets,0.0141662551440329,0.0802426785230636
corona_news_dataset,pro_kabaddi_all_seasons_schedule_results,0.024896449704142,0.1324646174907684
corona_news_dataset,public-education-expenditure-as-share-of-gdp,0.0187118047462269,-0.0123479552567005
corona_news_dataset,Public_Schools_in_Montgomery,0.0164855263157894,0.0631556957960128
corona_news_dataset,Restaurant_reviews,0.0145325443786982,-0.0070774941705167
corona_news_dataset,rfd_comments,0.0187102430555555,-0.065918244421482
corona_news_dataset,rfd_main,0.0195506666666666,-0.0524986609816551
corona_news_dataset,saas-businesses-data,0.0199946213157378,-0.0895231142640113
corona_news_dataset,Samsung_India_Electronics_Employee,0.0128025,
corona_news_dataset,samsung_mobile_new_data,0.0240789062499999,-0.0772848278284072
corona_news_dataset,sap_press,0.01474375,0.0159163028001785
corona_news_dataset,see_you_again_comments,0.0128447199265381,-0.0617003701627254
corona_news_dataset,Seth-Godins_blog,0.0087403061224489,-0.0872639641165733
corona_news_dataset,Silicon_Valley_Companies,0.0131370160316127,0.0240405537188053
corona_news_dataset,singapore_airlines_reviews,0.0135798816568047,
corona_news_dataset,Smart_India_Hackerton,0.0197156462585034,0.0094368113204836
corona_news_dataset,Spotify_App_Reviews,0.014364738292011,
corona_news_dataset,spotify_top200_us,0.0159385416666666,-0.0394008047878742
corona_news_dataset,superheroes_nlp_dataset,0.0060826206309361,0.0562388412654399
corona_news_dataset,Supreme_Court_Judgment_Prediction,0.0133357268833459,0.0191166158765554
corona_news_dataset,Symptom2Disease,0.0241666666666666,-0.0545735731720924
corona_news_dataset,talking_head,0.0128045267489711,-0.0014095738297328
corona_news_dataset,Tata_Motors_Employee_Reviews,0.0124669999999999,0.0592603981494903
corona_news_dataset,taylor_all_songs,0.017690251745874,0.0337840616703033
corona_news_dataset,TED_Ed,0.0109753086419753,-0.1125460118055343
corona_news_dataset,Text_to_SQL_dataset,0.0119171874999999,-0.0694715157151222
corona_news_dataset,The_Big_Bang_Theory,0.017038081269787,0.0223034061491489
corona_news_dataset,top10K-TMDB-movies,0.0165923950617283,0.0978972911834716
corona_news_dataset,TopAnimatedImDb,0.0163393480811071,0.0053278934210538
corona_news_dataset,Top_1000_wealthiest_people,0.0236709825528007,0.0884723514318466
corona_news_dataset,Top_100_Companies_By_Revenue_2024,0.01526928,0.0293863397091627
corona_news_dataset,Top_Self-Help_Books,0.0138802036386034,-0.0986894220113754
corona_news_dataset,tripadvisor_hotel_reviews,0.0139718749999999,-0.039360411465168
corona_news_dataset,trump_speech,0.0141374444444444,-0.0795313045382499
corona_news_dataset,TTA4_dear_watson,0.0124682222222222,-0.0317283757030963
corona_news_dataset,Ukraine_Conflict,0.0144974596217839,
corona_news_dataset,Urban_Horror_Legends,0.0115934382582364,0.102114014327526
corona_news_dataset,US_Mass_Shootings,0.0179870846059466,0.0753266438841819
corona_news_dataset,vbscript_commands,0.0146535281139006,-0.0135894194245338
corona_news_dataset,weapons_list,0.0179046988857301,-0.1172500476241111
corona_news_dataset,website_classification,0.0193964334705075,0.0278811398893594
corona_news_dataset,web_scrape_tripadvisor_final,0.01448,0.0616866312921047
corona_news_dataset,whatmobile_available_phones,0.0236293113425925,
corona_news_dataset,Whirlpool_Employee_Reviews,0.0137991666666666,
corona_news_dataset,Wikipedia_Crypto_Articles,0.0126262765435636,
corona_news_dataset,Wiki_Telugu_Movies_1930_1999,0.0151659863945578,-0.0995565354824066
corona_news_dataset,Womens_Clothing_E-Commerce_Reviews,0.0165423611111111,-0.0154375340789556
corona_news_dataset,word_analogy_test,0.0190293209876543,0.0384177938103675
corona_news_dataset,World_Important_Dates,0.0213113854595336,0.2650944888591766
corona_news_dataset,youtube_video,0.0121565555555555,0.0103238178417086
corona_news_dataset,zomato_cafe,0.019056607495069,0.1998095512390136
Countries Capitals and their coordinates - Sheet1,countries-table,0.0107419659735349,
Countries Capitals and their coordinates - Sheet1,countries,0.0209263888888888,
Countries Capitals and their coordinates - Sheet1,Countries_usefulFeatures,0.0157666666666666,
Countries Capitals and their coordinates - Sheet1,Country Code_mapping,0.0116666666666666,
Countries Capitals and their coordinates - Sheet1,Country_data,0.0160865784499054,
Countries Capitals and their coordinates - Sheet1,Country_Gross_Average_Monthly_Wages_2020,0.0139442231075697,
Countries Capitals and their coordinates - Sheet1,country_info,0.0248722656249999,
Countries Capitals and their coordinates - Sheet1,County Child Nutrition,0.0043592592592592,
Countries Capitals and their coordinates - Sheet1,coursera_course_dataset_v2,0.0164541322314049,
Countries Capitals and their coordinates - Sheet1,COVID-19_Worldwide_Refined_Dataset,0.0099460743801652,
Countries Capitals and their coordinates - Sheet1,covid_faq,0.0094637223974763,
Countries Capitals and their coordinates - Sheet1,crypto_news,0.01260544,
Countries Capitals and their coordinates - Sheet1,Customer_feedback_dataset,0.0180722891566265,
Countries Capitals and their coordinates - Sheet1,daraz-code-mixed-product-reviews,0.01,
Countries Capitals and their coordinates - Sheet1,Dark_Side_of_the_Moon_Review,0.010901,
Countries Capitals and their coordinates - Sheet1,Data_Scientist_Job_Roles_in_UK,0.020261678200692,
Countries Capitals and their coordinates - Sheet1,Disney_Hotstar_Tv_and_Movie,0.016755017301038,
Countries Capitals and their coordinates - Sheet1,Disney_World_Incident,0.0229548799999999,
Countries Capitals and their coordinates - Sheet1,Dog-Cat-QA,0.01808,
Countries Capitals and their coordinates - Sheet1,Dragons_Den_UK,0.0083802934018388,
Countries Capitals and their coordinates - Sheet1,drug_reviews_scrapped_data,0.0280332409972299,
Countries Capitals and their coordinates - Sheet1,economics_and_education_dataset_CSV,0.0254625,
Countries Capitals and their coordinates - Sheet1,egypt_House_prices,0.015877125,
Countries Capitals and their coordinates - Sheet1,Elon_Musk_Tweets,0.008125,
Countries Capitals and their coordinates - Sheet1,email_thread_summaries,0.009,
Countries Capitals and their coordinates - Sheet1,esg_sasb_data,0.0137076923076923,
Countries Capitals and their coordinates - Sheet1,Etsy_Reviews,0.011,
Countries Capitals and their coordinates - Sheet1,EU_Unemployment_by_Gender,0.0133851716581446,
Countries Capitals and their coordinates - Sheet1,EU_Unemployment_by_Gender_and_Age,0.0129839298758217,
Countries Capitals and their coordinates - Sheet1,filtered_customer_booking,0.0166362948960302,
Countries Capitals and their coordinates - Sheet1,Financial-QA-10k,0.0203362880886426,
Countries Capitals and their coordinates - Sheet1,First three qtr Dell tweets,0.010625,
Countries Capitals and their coordinates - Sheet1,Football_News_from_GOAL,0.0233434903047091,
Countries Capitals and their coordinates - Sheet1,gameofthrones,0.0094534859521331,
Countries Capitals and their coordinates - Sheet1,Game_App_Reviews,0.01532544,
Countries Capitals and their coordinates - Sheet1,game_name_data,0.018482414151925,
Countries Capitals and their coordinates - Sheet1,Game_of_Thrones_Script,0.0264954545454545,
Countries Capitals and their coordinates - Sheet1,Gender_bias_spanish,0.009,
Countries Capitals and their coordinates - Sheet1,Glassdoor_Job_Postings,0.0173746730083234,
Countries Capitals and their coordinates - Sheet1,Global Nations Economy -GDP Growth,0.018449,
Countries Capitals and their coordinates - Sheet1,Global Nations Economy -GDP Per Capita,0.02058,
Countries Capitals and their coordinates - Sheet1,Global Nations Economy -Inflation,0.016439,
Countries Capitals and their coordinates - Sheet1,Global Nations Economy -Population,0.008,
Countries Capitals and their coordinates - Sheet1,Global Temperature,0.02276015625,
Countries Capitals and their coordinates - Sheet1,global-plastics-production,0.0148787922775439,
Countries Capitals and their coordinates - Sheet1,global_trust-rate,0.0133131944444444,
Countries Capitals and their coordinates - Sheet1,Global_Wine_Ratings_Dataset,0.0192847645429362,
Countries Capitals and their coordinates - Sheet1,Google_Play_Review,0.0165378042184964,
Countries Capitals and their coordinates - Sheet1,Google_Play_Store_Reviews,0.01468125,
Countries Capitals and their coordinates - Sheet1,Grocery,0.0141408163265306,
Countries Capitals and their coordinates - Sheet1,Guardians_Russia_Ukraine,0.0153987534649885,
Countries Capitals and their coordinates - Sheet1,Gym_Exercises,0.0206090244102901,
Countries Capitals and their coordinates - Sheet1,Harry_Potter_Reviews,0.01417536,
Countries Capitals and their coordinates - Sheet1,Havells_Employee_Reviews_from_AmbitionBox,0.0124853969754253,
Countries Capitals and their coordinates - Sheet1,headphone_dataset_review_analysis,0.0121778925619834,
Countries Capitals and their coordinates - Sheet1,High-Quality_Financial_News,0.0219132799999999,
Countries Capitals and their coordinates - Sheet1,Honeywell_Automation_Employee,0.0133474480151228,
Countries Capitals and their coordinates - Sheet1,Housing_in_London_Boroughs,0.0159823228634039,
Countries Capitals and their coordinates - Sheet1,human_stress,0.0137984,
Countries Capitals and their coordinates - Sheet1,IEEE_Rearch_Paper,0.01493856,
Countries Capitals and their coordinates - Sheet1,ielts_writing_dataset,0.0092492195629552,
Countries Capitals and their coordinates - Sheet1,indeed_list,0.016575,
Countries Capitals and their coordinates - Sheet1,Independent_Medical_Reviews,0.025917896274653,
Countries Capitals and their coordinates - Sheet1,India-Startups,0.0157608996539792,
Countries Capitals and their coordinates - Sheet1,indo-song-emot,0.0073490304709141,
Countries Capitals and their coordinates - Sheet1,Inequality in Education,0.0246439909297052,
Countries Capitals and their coordinates - Sheet1,Inspirational_Quotes,0.01462890625,
Countries Capitals and their coordinates - Sheet1,Iphone_Customer_Reviews,0.0200298027757487,
Countries Capitals and their coordinates - Sheet1,JoeBidenTweets,0.0125357142857142,
Countries Capitals and their coordinates - Sheet1,kaffee_reviews,0.0135905325443786,
Countries Capitals and their coordinates - Sheet1,kdrama_list,0.0183075237399561,
Countries Capitals and their coordinates - Sheet1,Kendrick_Lamar_Track_and_Lyrics,0.0194873825932978,
Countries Capitals and their coordinates - Sheet1,Kendric_Lyrics,0.0175562130177514,
Countries Capitals and their coordinates - Sheet1,Known_Brands_Slogans,0.009852,
Countries Capitals and their coordinates - Sheet1,korean_drama,0.0166692892561983,
Countries Capitals and their coordinates - Sheet1,las_vegas_airbnb_data,0.0146946428571428,
Countries Capitals and their coordinates - Sheet1,liberal_vs_conservatives,0.0142164412070759,
Countries Capitals and their coordinates - Sheet1,lightning,0.01297824,
Countries Capitals and their coordinates - Sheet1,linux_commands,0.0063965884861407,
Countries Capitals and their coordinates - Sheet1,list_of_English_contractions,0.0100574712643678,
Countries Capitals and their coordinates - Sheet1,LLMs,0.0168323863636363,
Countries Capitals and their coordinates - Sheet1,macos_commands,0.006,
Countries Capitals and their coordinates - Sheet1,Marvel_vs_DC_dataset,0.0194308128544423,
Countries Capitals and their coordinates - Sheet1,Maze_Runner_Movie_Review,0.015888,
Countries Capitals and their coordinates - Sheet1,mcdonalds_sri_lanka_reviews,0.011626579735554,
Countries Capitals and their coordinates - Sheet1,Meal_dataset_for_practice,0.025978515625,
Countries Capitals and their coordinates - Sheet1,medical_data,0.0221727810650887,
Countries Capitals and their coordinates - Sheet1,medium,0.0173636260751471,
Countries Capitals and their coordinates - Sheet1,medium_articles,0.0154291363163371,
Countries Capitals and their coordinates - Sheet1,medium_articles_2,0.0089514066496163,
Countries Capitals and their coordinates - Sheet1,Mental_Health_FAQ,0.0100864553314121,
Countries Capitals and their coordinates - Sheet1,Men_Women_Shoes_Reviews,0.0178924744897959,
Countries Capitals and their coordinates - Sheet1,Movie_Review_dataset,0.009792,
Countries Capitals and their coordinates - Sheet1,movie_tvshow_description,0.010405859375,
Countries Capitals and their coordinates - Sheet1,Mumble_rap,0.0148574461559106,
Countries Capitals and their coordinates - Sheet1,netflix-rotten-tomatoes-metacritic-imdb,0.0162993720565149,
Countries Capitals and their coordinates - Sheet1,Netflix_movies_and_tv_shows_clustering,0.017225,
Countries Capitals and their coordinates - Sheet1,Netflix_Movie_and_TV_Shows,0.0177172803009943,
Countries Capitals and their coordinates - Sheet1,netflix_titles,0.0172720625,
Countries Capitals and their coordinates - Sheet1,Nigerian_Road_Traffic_Crashes_2020_2024,0.0265621621621621,
Countries Capitals and their coordinates - Sheet1,nightwish_lyrics,0.0236232686980609,
Countries Capitals and their coordinates - Sheet1,Nike_Product_Descriptions,0.0207692307692307,
Countries Capitals and their coordinates - Sheet1,Olympic_Summer_Games-Paris_2024,0.0150961619392307,
Countries Capitals and their coordinates - Sheet1,opinion_climate_nasa,0.0171124653739612,
Countries Capitals and their coordinates - Sheet1,overwatch2-reviews,0.0159239795918367,
Countries Capitals and their coordinates - Sheet1,parent_reply,0.006875,
Countries Capitals and their coordinates - Sheet1,Phoenix_Wright_Ace_Attorney_1_transcript,0.0156565096952908,
Countries Capitals and their coordinates - Sheet1,PoetryFoundationData,0.005625,
Countries Capitals and their coordinates - Sheet1,Pokemon,0.0215442906574394,
Countries Capitals and their coordinates - Sheet1,Prateek_Kuhad_Lyrics,0.013671875,
Countries Capitals and their coordinates - Sheet1,Premier_League_Player_Stats,0.0177525200876552,
Countries Capitals and their coordinates - Sheet1,Product_Tweets,0.0121278106508875,
Countries Capitals and their coordinates - Sheet1,pro_kabaddi_all_seasons_schedule_results,0.02981632,
Countries Capitals and their coordinates - Sheet1,public-education-expenditure-as-share-of-gdp,0.0233724732461355,
Countries Capitals and their coordinates - Sheet1,Public_Schools_in_Montgomery,0.0144999999999999,
Countries Capitals and their coordinates - Sheet1,Restaurant_reviews,0.01382912,
Countries Capitals and their coordinates - Sheet1,rfd_comments,0.0222,
Countries Capitals and their coordinates - Sheet1,rfd_main,0.0204434310018903,
Countries Capitals and their coordinates - Sheet1,saas-businesses-data,0.0215345442975707,
Countries Capitals and their coordinates - Sheet1,Samsung_India_Electronics_Employee,0.011876843100189,
Countries Capitals and their coordinates - Sheet1,samsung_mobile_new_data,0.0271488754325259,
Countries Capitals and their coordinates - Sheet1,sap_press,0.01287,
Countries Capitals and their coordinates - Sheet1,see_you_again_comments,0.0104487534626038,
Countries Capitals and their coordinates - Sheet1,Seth-Godins_blog,0.005,
Countries Capitals and their coordinates - Sheet1,Silicon_Valley_Companies,0.0118021139423709,
Countries Capitals and their coordinates - Sheet1,singapore_airlines_reviews,0.01223136,
Countries Capitals and their coordinates - Sheet1,Smart_India_Hackerton,0.02143125,
Countries Capitals and their coordinates - Sheet1,Spotify_App_Reviews,0.0131163434903047,
Countries Capitals and their coordinates - Sheet1,spotify_top200_us,0.015792,
Countries Capitals and their coordinates - Sheet1,superheroes_nlp_dataset,0.0055306692455211,
Countries Capitals and their coordinates - Sheet1,Supreme_Court_Judgment_Prediction,0.0122914618908788,
Countries Capitals and their coordinates - Sheet1,Symptom2Disease,0.0352609999999999,
Countries Capitals and their coordinates - Sheet1,talking_head,0.0092307692307692,
Countries Capitals and their coordinates - Sheet1,Tata_Motors_Employee_Reviews,0.0114106805293005,
Countries Capitals and their coordinates - Sheet1,taylor_all_songs,0.0179999872515846,
Countries Capitals and their coordinates - Sheet1,TED_Ed,0.0053846153846153,
Countries Capitals and their coordinates - Sheet1,Text_to_SQL_dataset,0.006,
Countries Capitals and their coordinates - Sheet1,The_Big_Bang_Theory,0.0174706419944772,
Countries Capitals and their coordinates - Sheet1,top10K-TMDB-movies,0.0168485952133194,
Countries Capitals and their coordinates - Sheet1,TopAnimatedImDb,0.0165832035797949,
Countries Capitals and their coordinates - Sheet1,Top_1000_wealthiest_people,0.0293185595567867,
Countries Capitals and their coordinates - Sheet1,Top_100_Companies_By_Revenue_2024,0.0142809917355371,
Countries Capitals and their coordinates - Sheet1,Top_Self-Help_Books,0.0090361445783132,
Countries Capitals and their coordinates - Sheet1,tripadvisor_hotel_reviews,0.011,
Countries Capitals and their coordinates - Sheet1,trump_speech,0.0124375,
Countries Capitals and their coordinates - Sheet1,TTA4_dear_watson,0.00933984375,
Countries Capitals and their coordinates - Sheet1,Ukraine_Conflict,0.0142745031352959,
Countries Capitals and their coordinates - Sheet1,Urban_Horror_Legends,0.0087194777436587,
Countries Capitals and their coordinates - Sheet1,US_Mass_Shootings,0.0185832692710536,
Countries Capitals and their coordinates - Sheet1,vbscript_commands,0.0117302052785923,
Countries Capitals and their coordinates - Sheet1,weapons_list,0.0205078125,
Countries Capitals and their coordinates - Sheet1,website_classification,0.0153846153846153,
Countries Capitals and their coordinates - Sheet1,web_scrape_tripadvisor_final,0.0131484375,
Countries Capitals and their coordinates - Sheet1,whatmobile_available_phones,0.0248341124260355,
Countries Capitals and their coordinates - Sheet1,Whirlpool_Employee_Reviews,0.0131508506616257,
Countries Capitals and their coordinates - Sheet1,Wikipedia_Crypto_Articles,0.0069434922584997,
Countries Capitals and their coordinates - Sheet1,Wiki_Telugu_Movies_1930_1999,0.0144454081632653,
Countries Capitals and their coordinates - Sheet1,Womens_Clothing_E-Commerce_Reviews,0.0164115916955017,
Countries Capitals and their coordinates - Sheet1,word_analogy_test,0.0207291322314049,
Countries Capitals and their coordinates - Sheet1,World_Important_Dates,0.02291625,
Countries Capitals and their coordinates - Sheet1,youtube_video,0.0087390625,
Countries Capitals and their coordinates - Sheet1,zomato_cafe,0.020384,
countries-table,countries,0.0147408779149519,0.1205198764801025
countries-table,Countries_usefulFeatures,0.0125623333333333,0.0099747544154524
countries-table,Country Code_mapping,0.0102866213151927,
countries-table,Country_data,0.0136308864265928,-0.0295245945453643
countries-table,Country_Gross_Average_Monthly_Wages_2020,0.0107804283628459,-0.025193216279149
countries-table,country_info,0.0173870967741935,0.1222318783402443
countries-table,County Child Nutrition,0.0050199286139202,
countries-table,coursera_course_dataset_v2,0.0134045288531775,-0.036542035639286
countries-table,COVID-19_Worldwide_Refined_Dataset,0.0096351351351351,-0.0461388751864433
countries-table,covid_faq,0.0096654425295281,0.0735397264361381
countries-table,crypto_news,0.0115385,
countries-table,Customer_feedback_dataset,0.0117955793631469,0.0603563822805881
countries-table,daraz-code-mixed-product-reviews,0.009892,-0.0117169264703989
countries-table,Dark_Side_of_the_Moon_Review,0.009888,-0.0565935410559177
countries-table,Data_Scientist_Job_Roles_in_UK,0.0174154518950437,0.0244781970977783
countries-table,Disney_Hotstar_Tv_and_Movie,0.0145922532278217,
countries-table,Disney_World_Incident,0.018012,-0.06389632076025
countries-table,Dog-Cat-QA,0.0134783999999999,0.1491423994302749
countries-table,Dragons_Den_UK,0.0084049157825502,0.0852161943912506
countries-table,drug_reviews_scrapped_data,0.0199887543252595,0.0553541220724582
countries-table,economics_and_education_dataset_CSV,0.0192778435239973,-0.077248103916645
countries-table,egypt_House_prices,0.0141249586776859,
countries-table,Elon_Musk_Tweets,0.0086900104058272,-0.0537904687225818
countries-table,email_thread_summaries,0.00945408,-0.0360934808850288
countries-table,esg_sasb_data,0.0116173469387755,
countries-table,Etsy_Reviews,0.01029184,0.0290522873401641
countries-table,EU_Unemployment_by_Gender,0.0123530325443786,0.0512556992471218
countries-table,EU_Unemployment_by_Gender_and_Age,0.0110646819526627,0.1077523678541183
countries-table,filtered_customer_booking,0.0147185434023112,
countries-table,Financial-QA-10k,0.0162079584775086,
countries-table,First three qtr Dell tweets,0.0101727367325702,-0.0639252290129661
countries-table,Football_News_from_GOAL,0.0180294117647058,
countries-table,gameofthrones,0.0093804347826086,-0.02576195448637
countries-table,Game_App_Reviews,0.01323675,-0.019101521000266
countries-table,game_name_data,0.016219517958412,0.028952969238162
countries-table,Game_of_Thrones_Script,0.0199152666179693,0.0636200830340385
countries-table,Gender_bias_spanish,0.00945408,0.0527239628136158
countries-table,Glassdoor_Job_Postings,0.0158351285419403,0.1635140180587768
countries-table,Global Nations Economy -GDP Growth,0.01324096,
countries-table,Global Nations Economy -GDP Per Capita,0.0140659199999999,
countries-table,Global Nations Economy -Inflation,0.0124928,
countries-table,Global Nations Economy -Population,0.00906752,
countries-table,Global Temperature,0.0165146722164412,
countries-table,global-plastics-production,0.011365830033381,-0.0064501320011913
countries-table,global_trust-rate,0.0115338820301783,0.0782859176397323
countries-table,Global_Wine_Ratings_Dataset,0.0149013840830449,0.0232275482267141
countries-table,Google_Play_Review,0.014671640903686,-0.0360444784164428
countries-table,Google_Play_Store_Reviews,0.0133314049586776,-0.0417229421436786
countries-table,Grocery,0.0148063818280151,0.1249037683010101
countries-table,Guardians_Russia_Ukraine,0.0119381430258053,0.1080655679106712
countries-table,Gym_Exercises,0.014315266581532,0.0562735274434089
countries-table,Harry_Potter_Reviews,0.01235,-0.0497326478362083
countries-table,Havells_Employee_Reviews_from_AmbitionBox,0.011570330556302,0.1626701653003692
countries-table,headphone_dataset_review_analysis,0.0111826150474799,-0.0307566467672586
countries-table,High-Quality_Financial_News,0.017661875,
countries-table,Honeywell_Automation_Employee,0.0123487772104273,-0.009890547953546
countries-table,Housing_in_London_Boroughs,0.0142125369822485,0.0435132458806037
countries-table,human_stress,0.012234375,0.036019679158926
countries-table,IEEE_Rearch_Paper,0.0134715625,-0.0839348658919334
countries-table,ielts_writing_dataset,0.0094134215500945,0.0240617133677005
countries-table,indeed_list,0.0140480800432666,-0.0782834962010383
countries-table,Independent_Medical_Reviews,0.02128224852071,-0.0169165264815092
countries-table,India-Startups,0.0138067471886713,0.1112129986286163
countries-table,indo-song-emot,0.0078897923875432,0.1404332667589187
countries-table,Inequality in Education,0.0185694444444444,
countries-table,Inspirational_Quotes,0.0118270551508844,0.1565111428499221
countries-table,Iphone_Customer_Reviews,0.0169951923076923,
countries-table,JoeBidenTweets,0.0115653326122228,0.0596919544041156
countries-table,kaffee_reviews,0.0115247448979591,0.0456107556819915
countries-table,kdrama_list,0.015865273668639,-0.0134252216666936
countries-table,Kendrick_Lamar_Track_and_Lyrics,0.014275686917872,0.0302975326776504
countries-table,Kendric_Lyrics,0.012779081632653,0.057475097477436
countries-table,Known_Brands_Slogans,0.0098325,-0.0232662744820117
countries-table,korean_drama,0.0149633061224489,-0.0877220407128334
countries-table,las_vegas_airbnb_data,0.0129968631692806,0.1120290160179138
countries-table,liberal_vs_conservatives,0.0127542533081285,0.1336111277341842
countries-table,lightning,0.01176,0.0768627896904945
countries-table,linux_commands,0.0084793611676214,
countries-table,list_of_English_contractions,0.0098996021911008,
countries-table,LLMs,0.0123455264458724,-0.0741347000002861
countries-table,macos_commands,0.0079392,0.0766128897666931
countries-table,Marvel_vs_DC_dataset,0.017098441279226,
countries-table,Maze_Runner_Movie_Review,0.011832,
countries-table,mcdonalds_sri_lanka_reviews,0.0104629247656256,0.0720174387097358
countries-table,Meal_dataset_for_practice,0.0185741935483871,-0.0487672612071037
countries-table,medical_data,0.0157725765306122,0.0799443274736404
countries-table,medium,0.0140123770176114,0.1933122724294662
countries-table,medium_articles,0.0132409262759924,0.1576757580041885
countries-table,medium_articles_2,0.0095266003574827,0.0967884734272956
countries-table,Mental_Health_FAQ,0.0098628147205148,-0.036964576691389
countries-table,Men_Women_Shoes_Reviews,0.0148820984315846,-0.0534334629774093
countries-table,Movie_Review_dataset,0.01034,0.1040068194270134
countries-table,movie_tvshow_description,0.0100628511966701,0.0787248909473419
countries-table,Mumble_rap,0.0131572194493501,-0.0071422988548874
countries-table,netflix-rotten-tomatoes-metacritic-imdb,0.0156253381986472,0.1084902063012123
countries-table,Netflix_movies_and_tv_shows_clustering,0.015178214876033,0.0256746988743543
countries-table,Netflix_Movie_and_TV_Shows,0.0163857686980609,0.0291210953146219
countries-table,netflix_titles,0.015288,-0.0951862707734108
countries-table,Nigerian_Road_Traffic_Crashes_2020_2024,0.0214613905325443,-0.0733458623290062
countries-table,nightwish_lyrics,0.0176107266435986,-0.0662999302148819
countries-table,Nike_Product_Descriptions,0.0151186224489795,0.1028197854757309
countries-table,Olympic_Summer_Games-Paris_2024,0.0143496357960457,-0.0646031573414802
countries-table,opinion_climate_nasa,0.0131146193771626,0.0161330550909042
countries-table,overwatch2-reviews,0.013538128718226,-0.0668221265077591
countries-table,parent_reply,0.0085944849115504,0.0833789110183715
countries-table,Phoenix_Wright_Ace_Attorney_1_transcript,0.0128079584775086,0.0066991192288696
